doc_id,question,expected_answer,title,modalities
paper_229,What specific types of pathological conditions can the multimodal model classify?,"The multimodal model can classify multiple pathological types of pulmonary nodules including squamous cell carcinoma, adenocarcinoma, inflammation, and various benign diseases.",Fusion of 3D lung CT and serum biomarkers for diagnosis of multiple pathological types on pulmonary nodules.,ct; pathology
paper_230,What is the population targeted in the study on bioactive compounds for non-small cell lung cancer (NSCLC)?,The study focuses on non-small cell lung cancer (NSCLC) as the population of interest.,Exploring safe and potent bioactives for the treatment of non-small cell lung cancer.,ct; omics
paper_230,What intervention is being explored for the treatment of NSCLC in the research paper?,"The intervention explored is MEK inhibition using plant-based bioactive compounds, specifically the compound 5-O-caffeoylshikimic acid.",Exploring safe and potent bioactives for the treatment of non-small cell lung cancer.,ct; omics
paper_230,What comparator or standard is the study using to assess the effectiveness of the bioactive compounds against NSCLC?,The study does not explicitly mention a comparator but validates the inhibitory activity of the bioactive compounds across 77 lung cancer cell lines.,Exploring safe and potent bioactives for the treatment of non-small cell lung cancer.,ct; omics
paper_230,What are the main outcomes measured in the research regarding the effect of bioactive compounds on NSCLC?,The main outcomes include the binding affinity of the compound 5-O-caffeoylshikimic acid to the MEK protein and its inhibitory activity against lung cancer cell lines.,Exploring safe and potent bioactives for the treatment of non-small cell lung cancer.,ct; omics
paper_230,What fusion modalities were utilized in the evaluation of the bioactive compounds for NSCLC treatment?,"The study utilized energy-based virtual screening, molecular docking, dynamic simulations, and a multimodal attention-based neural network algorithm.",Exploring safe and potent bioactives for the treatment of non-small cell lung cancer.,ct; omics
paper_231,What was the population studied in this research on lung cancer?,"The study involved 151 surgically treated patients with non-small cell lung cancer (NSCLC), specifically focusing on adenocarcinoma and squamous cell carcinoma.",Radiomics and gene expression profile to characterise the disease and predict outcome in patients with lung cancer.,ct; pet; omics
paper_231,What types of interventions were analyzed in the study?,The study analyzed the use of radiomic features extracted from baseline [18F] FDG PET/CT imaging and genomic analysis of cancer tissue samples.,Radiomics and gene expression profile to characterise the disease and predict outcome in patients with lung cancer.,ct; pet; omics
paper_231,How did the study utilize machine learning in its analysis?,Machine learning algorithms were employed to predict the histotype and tumor recurrence based on the radiomic and genomic data.,Radiomics and gene expression profile to characterise the disease and predict outcome in patients with lung cancer.,ct; pet; omics
paper_231,What performance metric was used to evaluate the best ML model in this research?,"The performance of the best machine learning model was evaluated using the area under the curve (AUC), which was reported as 0.87.",Radiomics and gene expression profile to characterise the disease and predict outcome in patients with lung cancer.,ct; pet; omics
paper_231,What was a key outcome regarding the relationship between radiomic and genomic data and patient relapse?,"The study found that while there was no correlation between radiomic features/genomic data and relapse using generalized linear models, machine learning identified a robust gene expression signature that effectively predicted patient relapse.",Radiomics and gene expression profile to characterise the disease and predict outcome in patients with lung cancer.,ct; pet; omics
paper_232,What population was studied to detect MET exon 14 skipping in the research?,The study analyzed 690 TCGA bronchus and lung samples as part of the population to detect MET exon 14 skipping.,MET Exon 14 Skipping: A Case Study for the Detection of Genetic Variants in Cancer Driver Genes by Deep Learning.,ct; pathology
paper_232,What intervention was utilized to detect MET exon 14 skipping events in lung cancer?,Neural networks and a sparsely connected autoencoder were employed as the interventions to detect MET exon 14 skipping events.,MET Exon 14 Skipping: A Case Study for the Detection of Genetic Variants in Cancer Driver Genes by Deep Learning.,ct; pathology
paper_232,What performance metric was reported for the neural networks used in detecting MET exon 14 skipping?,The neural networks achieved a detection rate greater than 94% for MET exon 14 skipping when tested on a curated set of samples.,MET Exon 14 Skipping: A Case Study for the Detection of Genetic Variants in Cancer Driver Genes by Deep Learning.,ct; pathology
paper_232,How did the false positive results manifest in the study of MET exon 14 skipping detection?,"False positives were characterized by a blurry coverage of exon 14, often associated with a common coverage peak in the second intron.",MET Exon 14 Skipping: A Case Study for the Detection of Genetic Variants in Cancer Driver Genes by Deep Learning.,ct; pathology
paper_232,What potential discovery tool was suggested for identifying uncharacterized MET isoforms?,The sparsely connected autoencoder was proposed as a basis for developing an effective discovery tool for identifying uncharacterized MET isoforms.,MET Exon 14 Skipping: A Case Study for the Detection of Genetic Variants in Cancer Driver Genes by Deep Learning.,ct; pathology
paper_233,What is the population studied in the research on PET/CT radiomic features for lung cancer prognosis?,The population studied consists of 138 patients with stage II-III Non-Small Cell Lung Cancer.,Comparison and Fusion of Machine Learning Algorithms for Prospective Validation of PET/CT Radiomic Features Prognostic Value in Stage II-III Non-Small Cell Lung Cancer.,ct; pet
paper_233,What intervention was evaluated in this systematic review regarding non-small cell lung cancer?,The intervention evaluated is the use of machine learning algorithms to combine and select radiomic features from 18F-FDG PET/CT images for predicting overall survival.,Comparison and Fusion of Machine Learning Algorithms for Prospective Validation of PET/CT Radiomic Features Prognostic Value in Stage II-III Non-Small Cell Lung Cancer.,ct; pet
